央视频道,#genre#
凤凰资讯,http://113.64.94.171:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&down=1
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv&playlive=1&authid=0
动作影院,http://124.126.4.124:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
动作影院,http://1.69.68.149:9902/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
动作影院,http://1.69.64.91:9902/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
动作影院,http://1.69.74.111:9902/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
动作影院,http://1.69.68.153:9902/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://1.69.67.148:9902/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://1.69.67.168:9902/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://1.69.68.149:9902/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://1.69.68.153:9902/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://1.69.68.221:9902/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://116.233.34.25:7777/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
北京,http://60.4.9.182:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
北京,http://60.4.9.98:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
北京,http://60.4.9.230:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
北京,http://60.4.9.40:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
北京卡通,http://1.192.248.15:9901/tsfile/live/1120_1.m3u8?key=txiptv&playlive=1&authid=0
北京卡通,http://1.198.67.187:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
十堰新闻,http://58.53.155.179:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
十堰新闻,http://223.75.148.190:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
十堰经济旅游,http://58.53.155.179:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
南平综合,http://117.27.190.42:9998/tsfile/live/23295_1.m3u8?key=txiptv&playlive=1&authid=0
南方一,http://113.64.94.167:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
南方二,http://113.64.94.167:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
南方五,http://113.64.94.171:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1
南方五,http://113.64.94.203:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1
南方五,http://113.64.94.167:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
南方四,http://113.64.94.203:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&down=1
南方四,http://113.64.94.167:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
南方四,http://113.64.94.171:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&down=1
南阳公共,http://115.48.22.43:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0
南阳新闻,http://115.48.22.43:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
南阳科教,http://115.48.22.43:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=0&authid=0
卡酷动画,http://175.0.32.62:8081/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://39.164.202.90:8899/tsfile/live/0017_4.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://123.182.212.130:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://36.99.206.170:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷卡通,http://116.233.34.25:7777/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://1.69.2.100:9902/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://1.69.68.57:9902/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://1.69.66.221:9902/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://1.69.64.25:9902/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://1.69.5.50:9902/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://1.192.248.15:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://175.0.32.62:8081/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://1.69.64.175:9902/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://1.69.68.153:9902/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://1.69.68.149:9902/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
商丘新闻综合,http://182.113.206.54:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
商丘新闻综合,http://182.113.206.82:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
喜剧影院,http://1.69.2.100:9902/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
喜剧影院,http://1.69.64.25:9902/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
喜剧影院,http://1.69.66.221:9902/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
喜剧影院,http://1.69.67.168:9902/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
喜剧影院,http://1.69.68.153:9902/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡,http://183.10.180.204:9901/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://1.192.248.15:9901/tsfile/live/1105_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://1.69.2.100:9902/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://1.69.74.111:9902/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://113.64.94.171:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&down=1
嘉佳卡通,http://113.64.94.203:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&down=1
四川,http://60.4.9.230:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
四川,http://60.4.9.40:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
四川,http://60.4.9.182:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
四川,http://60.4.9.98:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
国学,http://39.164.202.90:8899/tsfile/live/0139_9.m3u8?key=txiptv&playlive=1&authid=0
国学,http://115.48.22.43:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
国学,http://183.10.180.204:9901/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&authid=0
国防军事,http://123.182.212.130:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
国防军事,http://39.164.202.90:8899/tsfile/live/0017_2.m3u8?key=txiptv&playlive=1&authid=0
地理,http://1.192.248.15:9901/tsfile/live/0133_1.m3u8?key=txiptv&playlive=1&authid=0
垄上,http://223.75.148.190:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
天映,http://113.64.94.203:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&down=1
天映,http://113.64.94.171:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&down=1
天津,http://60.4.9.230:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
天津,http://60.4.9.182:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
天津,http://60.4.9.98:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
天津,http://60.4.9.40:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
宁德综合,http://117.27.190.42:9998/tsfile/live/23296_1.m3u8?key=txiptv&playlive=1&authid=0
安徽,http://60.4.9.230:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
安徽,http://60.4.9.182:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
安徽,http://60.4.9.98:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
安徽,http://60.4.9.40:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
安徽公共,http://223.241.247.214:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
安徽国际,http://36.35.16.98:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
安阳公共,http://115.48.22.43:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
安阳新闻综合,http://115.48.22.43:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
安阳科教,http://115.48.22.43:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://1.69.5.50:9902/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://1.69.68.149:9902/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://1.69.66.221:9902/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://1.69.67.148:9902/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://1.69.2.100:9902/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
家有购物,http://1.192.248.15:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://1.69.74.111:9902/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://183.10.180.204:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://1.69.2.100:9902/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://1.69.67.148:9902/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://1.69.5.50:9902/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
山东,http://60.4.9.98:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
山东,http://60.4.9.182:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
山东,http://60.4.9.40:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
山东,http://60.4.9.230:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://123.129.70.178:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东少儿,http://123.129.70.178:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://111.225.114.31:808/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://121.19.134.125:808/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://121.19.134.207:808/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://121.19.134.168:808/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://121.19.134.74:808/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
山东新闻,http://123.129.70.178:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
山东生活,http://123.129.70.178:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://123.129.70.178:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东齐鲁,http://123.129.70.178:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
山歌,http://113.64.94.171:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&down=1
山歌,http://113.64.94.203:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&down=1
山歌台,http://113.64.94.167:9901/tsfile/live/1123_1.m3u8?key=txiptv&playlive=1&authid=0
山西影视,http://1.69.2.100:9902/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山西影视,http://1.69.64.175:9902/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山西影视,http://1.69.5.50:9902/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山西影视,http://1.69.68.149:9902/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山西影视,http://1.69.66.221:9902/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山西黄河,http://1.69.5.50:9902/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
山西黄河,http://1.69.68.149:9902/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
山西黄河,http://1.69.64.175:9902/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
山西黄河,http://1.69.68.153:9902/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
山西黄河,http://1.69.74.111:9902/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
岭南戏曲,http://183.10.180.204:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
巩义综合,http://39.164.202.90:8899/tsfile/live/0017_8.m3u8?key=txiptv&playlive=1&authid=0
平潭综合,http://117.27.190.42:9998/tsfile/live/23299_1.m3u8?key=txiptv&playlive=1&authid=0
广东,http://60.4.9.40:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
广东,http://60.4.9.230:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
广东,http://60.4.9.98:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
广东,http://60.4.9.182:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://119.142.76.36:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://113.64.94.167:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://113.64.94.203:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&down=1
广东体育,http://113.64.94.171:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&down=1
广东体育,http://113.64.94.167:9901/tsfile/live/1122_1.m3u8?key=txiptv&playlive=1&authid=0
广东公共,http://113.64.94.167:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
广东公共,http://113.64.94.203:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&down=1
广东公共,http://119.142.76.36:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广东公共,http://113.64.94.171:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&down=1
广东南方购物,http://113.64.94.171:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&down=1
广东南方购物,http://113.64.94.203:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&down=1
广东嘉佳卡通,http://119.142.76.36:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
广东国际,http://183.10.180.204:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
广东少儿,http://119.142.76.36:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
广东少儿,http://183.10.180.204:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://183.10.180.204:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://113.64.94.167:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://113.64.94.171:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&down=1
广东新闻,http://113.64.94.203:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&down=1
广东新闻,http://119.142.76.36:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东民生,http://183.10.180.204:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://113.64.94.171:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&down=1
广东珠江,http://183.10.180.204:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://113.64.94.203:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&down=1
广东珠江,http://113.64.94.167:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://119.142.76.36:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东经济教育,http://183.10.180.204:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
影视,http://36.35.16.98:9901/tsfile/live/0001_36.m3u8?key=txiptv&playlive=0&authid=0
影视戏曲,http://1.192.248.15:9901/tsfile/live/1085_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓,http://116.233.34.25:7777/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓,http://58.19.38.162:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
快乐购,http://116.128.242.83:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://183.10.180.204:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
揭阳公共,http://183.10.180.204:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
揭阳综合,http://183.10.180.204:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
收藏天下,http://1.192.248.15:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
收视指南,http://113.64.94.167:9901/tsfile/live/1094_1.m3u8?key=txiptv&playlive=1&authid=0
文体生活,http://1.69.64.175:9902/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
文体生活,http://1.69.68.153:9902/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
文体生活,http://1.69.64.91:9902/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
文体生活,http://1.69.64.25:9902/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
文体生活,http://1.69.67.148:9902/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
文宝,http://115.48.22.43:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=0&authid=0
文物,http://39.164.202.90:8899/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
文物宝典,http://36.99.206.170:9901/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0
新农村,http://36.99.206.170:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
新蔡,http://39.164.202.90:8899/tsfile/live/0017_3.m3u8?key=txiptv&playlive=1&authid=0
新闻,http://171.8.138.229:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
新闻,http://36.99.206.170:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
新闻综合,http://210.22.75.86:9901/tsfile/live/0107_4.m3u8?key=txiptv&playlive=1&authid=0
新闻综合,http://39.164.202.90:8899/tsfile/live/0017_9.m3u8?key=txiptv&playlive=1&authid=0
新闻综合,http://116.233.34.25:7777/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
新闻综合,http://39.164.202.90:8899/tsfile/live/0139_11.m3u8?key=txiptv&playlive=1&authid=0
新闻综合,http://210.22.75.86:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
明珠,http://113.64.94.167:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://1.69.74.111:9902/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://1.69.66.221:9902/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://1.69.5.50:9902/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://1.69.64.175:9902/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
星影,http://1.69.2.100:9902/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
晴彩中原,http://39.164.202.90:8899/tsfile/live/0139_16.m3u8?key=txiptv&playlive=1&authid=0
曲周新闻,http://123.182.212.130:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
梨园,http://1.192.248.15:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
梨园,http://171.8.138.229:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
梨园,http://123.182.212.130:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
棋牌汇,http://1.192.248.15:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
棋牌汇,http://39.164.202.90:8899/tsfile/live/0017_11.m3u8?key=txiptv&playlive=1&authid=0
欢笑剧场,http://116.233.34.25:7777/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
欢腾购物,http://1.192.248.15:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
欢腾购物,http://1.198.67.187:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
欢腾购物,http://39.164.202.90:8899/tsfile/live/0017_6.m3u8?key=txiptv&playlive=1&authid=0
武侠剧场,http://1.69.68.153:9902/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
武侠剧场,http://1.69.2.100:9902/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
武侠剧场,http://1.69.74.111:9902/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
武侠剧场,http://1.69.67.148:9902/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
武侠剧场,http://1.69.64.91:9902/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
武术,http://36.99.206.170:9901/tsfile/live/0109_2.m3u8?key=txiptv&playlive=1&authid=0
武术,http://115.48.22.43:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=0&authid=0
武术世界,http://1.197.249.136:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
武术世界,http://121.19.134.52:808/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
武术世界,http://1.197.249.48:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
武术世界,http://39.164.202.90:8899/tsfile/live/0017_10.m3u8?key=txiptv&playlive=1&authid=0
每日影院,http://113.64.94.167:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
民生,http://171.8.138.229:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
民生,http://36.99.206.170:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
永州新闻综合,http://218.77.81.186:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
永州新闻综合,http://222.243.221.54:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
汕头文旅体育,http://183.10.180.204:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
汕头经济,http://183.10.180.204:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
汕头综合,http://183.10.180.204:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
江苏,http://60.4.9.182:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
江苏,http://60.4.9.230:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
江苏,http://60.4.9.98:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
江苏,http://60.4.9.40:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
江苏城市,http://58.216.229.130:9901/tsfile/live/0120_3.m3u8?key=txiptv&playlive=1&authid=0
江苏综艺,http://58.216.229.130:9901/tsfile/live/0120_4.m3u8?key=txiptv&playlive=1&authid=0
河北三佳购物,http://111.225.114.95:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
河北三佳购物,http://111.225.114.6:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
河北三佳购物,http://111.225.114.77:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
河北三佳购物,http://111.225.112.200:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
河北三佳购物,http://111.225.112.218:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
河北公共,http://123.182.212.130:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河北公共,http://111.225.114.31:808/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河北公共,http://121.19.134.146:808/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河北公共,http://121.19.134.190:808/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河北公共,http://121.19.134.168:808/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河北农民,http://111.225.114.31:808/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河北农民,http://121.19.134.190:808/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河北农民,http://111.225.112.218:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
河北农民,http://121.19.134.74:808/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河北农民,http://123.182.212.130:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河北少儿科教,http://123.182.212.130:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河北少儿科教,http://111.225.112.218:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
河北少儿科教,http://121.19.134.146:808/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河北少儿科教,http://121.19.134.74:808/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河北少儿科教,http://111.225.114.77:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视,http://123.182.212.130:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视,http://111.225.114.77:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视,http://111.225.114.95:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视,http://111.225.112.218:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视,http://111.225.112.200:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视剧,http://121.19.134.168:808/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视剧,http://121.19.134.146:808/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视剧,http://121.19.134.190:808/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视剧,http://121.19.134.125:808/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视剧,http://121.19.134.52:808/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
